date,t,cp_location,cp_location_norm,cp_score
2008-04-04,126,9.903670600233029e-307,1.0,nan
2008-04-07,127,61.66005158196715,0.5185710191907369,0.7940216183672504
2008-04-08,128,61.61068277478264,0.5268993430572806,0.7670487552639975
2008-04-09,129,61.55956642237661,0.5352415363303444,0.7416888113891891
2008-04-10,130,69.00358905535789,0.48409849956065165,0.6657423852273228
2008-04-11,131,69.0079646021815,0.4920002809350674,0.6809548111807531
2008-04-14,132,61.509695370585526,0.5594468621382102,0.7104525814744599
2008-04-15,133,61.481309030367235,0.5676086584891489,0.6985751594315277
2008-04-16,134,61.490490381149854,0.5754722985623028,0.7131151209936368
2008-04-17,135,59.64573254990321,0.5980497416674349,0.6661241624119161
2008-04-18,136,57.520410896558516,0.6228538817733451,0.6636481184292979
2008-04-21,137,56.2544044625175,0.6408380598212897,0.6530698449415465
2008-04-22,138,69.00736876712173,0.5475605653403037,0.5854089705885752
2008-04-23,139,69.00562572397047,0.5555109069526153,0.5668412969278023
2008-04-24,140,82.00113836493935,0.4603084256750845,0.5620365393332415
2008-04-25,141,82.00271656555083,0.4682324082099141,0.562965861595728
2008-04-28,142,82.00127003254399,0.47618039656711125,0.5593718277883866
2008-04-29,143,81.46586011393386,0.4883661895719535,0.5594759444803444
2008-04-30,144,81.42610207599597,0.4966182374920955,0.5632830618820825
2008-05-02,145,81.36456140686508,0.5050431634375787,0.5650136810048223
2008-05-05,146,80.99244597586554,0.5159329684455116,0.5430571286063774
2008-05-06,147,81.34465052548009,0.5210742021787295,0.5744098413546013
2008-05-07,148,77.99484733589446,0.5555964497151233,0.5680500233305001
2008-05-08,149,88.81787366580876,0.47763592328723203,0.6573833445765305
2008-05-09,150,88.84060707770986,0.485392007319763,0.6506618700112559
2008-05-12,151,88.83686988621045,0.49335817550626626,0.6603807067760077
2008-05-13,152,86.98672423149144,0.5159783791151473,0.6306184881660293
2008-05-14,153,88.80329616137605,0.5094976495128885,0.6563723585199834
2008-05-15,154,86.98669635717818,0.5318516162128716,0.6289857168755902
2008-05-16,155,87.98917909127346,0.5318319119740201,0.642902244212981
2008-05-19,156,86.98492725945593,0.5477386725440005,0.6564255042334939
2008-05-20,157,95.04588098174622,0.4916993572877284,0.760988346909665
2008-05-21,158,95.04229997903792,0.4996642858806514,0.7647385768962349
2008-05-22,159,88.70048638543793,0.5579326477346196,0.6545225634368149
2008-05-23,160,87.98011873983691,0.5715863592076436,0.6325000004676804
2008-05-27,161,86.994403262949,0.587346005849611,0.6308190893865202
2008-05-28,162,86.98940741641326,0.5953221633617996,0.6526542838358889
2008-05-29,163,87.98880074175936,0.595326978240005,0.6522001159712242
2008-05-30,164,88.03853816069162,0.6028687447564157,0.713101034035539
2008-06-02,165,87.96871669956866,0.6113593912732646,0.7046532926635136
2008-06-03,166,87.00067867958448,0.6269787406382183,0.6613271220875705
2008-06-04,167,105.0000875036794,0.49206279758984606,0.6634551388656464
2008-06-05,168,105.00008427623692,0.49999933114097683,0.6621061781222106
2008-06-06,169,105.32524157173438,0.5053552256211558,0.5556968838373066
2008-06-09,170,105.00011900969227,0.5158720713516487,0.6791388295359996
2008-06-10,171,105.00023455922991,0.5238076622283341,0.5996777206848556
2008-06-11,172,109.70887996692989,0.4943739685164295,0.5389696786401618
2008-06-12,173,123.9803722409701,0.38904466475420557,0.9366884422884993
2008-06-13,174,109.7119067449463,0.510222962341696,0.552725610252989
2008-06-17,175,109.6974786010497,0.5182739793567485,0.5590211501016871
2008-06-18,176,101.01155163813132,0.5951464155703863,0.6112966143542143
2008-06-19,177,109.68041655322236,0.5342824083077591,0.5589204456639343
2008-06-20,178,123.99873796380551,0.4285814447317023,0.9402718922145328
2008-06-23,179,117.98490536090216,0.48424678284998285,0.9058319242914905
2008-06-24,180,117.73164098362963,0.49419332552674894,0.8990762126813753
2008-06-25,181,117.99540373578827,0.5000364782873946,0.934705804991261
2008-06-26,182,117.99490937519239,0.5079769097206953,0.8817726114718513
2008-06-27,183,117.71960128264192,0.518098402518715,0.8736183250254725
2008-06-30,184,117.66526849779464,0.5264661230333758,0.8601959596934082
2008-07-01,185,117.72034213028851,0.5339655386485038,0.8810106606557259
2008-07-02,186,136.98259971305396,0.3890269864043337,0.8819299256519636
2008-07-03,187,117.98985289733324,0.547699580179895,0.9137868969378055
2008-07-07,188,123.98084956268576,0.50808849553424,0.9618485066766485
2008-07-08,189,123.98829016893052,0.515965951040234,0.9568577856179816
2008-07-09,190,123.99053231488503,0.5238846641675792,0.9429306591760803
2008-07-10,191,123.98636584423257,0.5318542393314876,0.9532648258870882
2008-07-11,192,123.9857881894811,0.5397953318295151,0.9479878488351737
2008-07-15,193,123.99450283400483,0.5476626759205966,0.9500388606036501
2008-07-16,194,123.98585789494874,0.5556677944845339,0.8945651741839746
2008-07-17,195,117.97733468658825,0.6112909945508869,0.8484801506242375
2008-07-18,196,123.99276966246288,0.5714859550598185,0.8934244899363022
2008-07-21,197,136.97913833251607,0.47635604498003115,0.7762599058164766
2008-07-22,198,123.99570220010041,0.5873356968246,0.9080932362115295
2008-07-23,199,145.6856771137414,0.42312954671633807,0.9407210543121912
2008-07-25,200,147.84105265095127,0.41395989959562485,0.950442958421798
2008-07-28,201,148.8697013010488,0.41373252935675564,0.945652748457341
2008-07-29,202,149.96580186716912,0.41296982645103875,0.9556068080489559
2008-07-30,203,150.50335252581937,0.4166400593188939,0.9601651056895463
2008-07-31,204,153.3099289673385,0.4023021510528691,0.9596644128832069
2008-08-01,205,152.162866212391,0.4193423316476904,0.9548574497331992
