,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,bitcoin,2022-01-01,0.0079022457129505,0.9996702,0.007899639611584828,0.0320984775512668,0.007899639611584828,0.007899639611584828,0.007899639611584828,0.007899639611584828,0.007899639611584828,0.007899639611584828
1,bitcoin,2022-01-02,-0.0021863777787948,0.981202,-0.002145278263170709,0.0322082251497245,-0.002145545021315811,-0.0021458117794609126,-0.0021460785376060144,-0.002146345295751116,-0.0021466120538962178,-0.0021468788120413197
2,bitcoin,2022-01-03,-0.0044744311177916,0.9951645,-0.004452795066919873,0.0316997459546234,-0.0044531598108576735,-0.004453524554795474,-0.004453889298733273,-0.004454254042671074,-0.004454618786608874,-0.004454983530546674
3,bitcoin,2022-01-04,-0.0031970481216967,0.99859744,-0.0031925640798061003,0.0313034369723996,-0.003192763156833308,-0.003192962233860516,-0.003193161310887724,-0.003193360387914932,-0.00319355946494214,-0.003193758541969348
4,bitcoin,2022-01-05,-0.0126969394281125,0.9963902,-0.012651106314582498,0.030837218171617,-0.012651267550376098,-0.012651428786169698,-0.012651590021963298,-0.012651751257756898,-0.012651912493550497,-0.012652073729344097
5,bitcoin,2022-01-06,-0.0024621871961485,0.99953836,-0.00246105055704019,0.0314652728072281,-0.0024612644636853274,-0.0024614783703304647,-0.0024616922769756023,-0.00246190618362074,-0.0024621200902658776,-0.002462333996911015
6,bitcoin,2022-01-07,-0.0099130065106869,0.9948881,-0.009862332478870414,0.0309590180827998,-0.009862477434798003,-0.009862622390725592,-0.009862767346653182,-0.009862912302580771,-0.00986305725850836,-0.00986320221443595
7,bitcoin,2022-01-08,0.0013967377165667,0.99971825,0.0013963441841006335,0.031060921253647,0.0013963245254831425,0.0013963048668656516,0.0013962852082481606,0.0013962655496306696,0.0013962458910131786,0.0013962262323956877
8,bitcoin,2022-01-09,0.0006491105797,0.9385603,0.000609229424976998,0.0306175087103391,0.0006086282626598036,0.0006080271003426091,0.0006074259380254147,0.0006068247757082204,0.0006062236133910259,0.0006056224510738315
9,bitcoin,2022-01-10,4.664734841118457e-05,0.9104251,4.246891808059509e-05,0.0301469675532059,4.229037560183727e-05,4.2111833123079446e-05,4.1933290644321625e-05,4.1754748165563804e-05,4.1576205686805976e-05,4.1397663208048155e-05
10,bitcoin,2022-01-11,0.0057354917292509,0.8926889,0.005120009633145551,0.0296652801528907,0.005119967425601305,0.005119925218057058,0.0051198830105128115,0.0051198408029685645,0.005119798595424318,0.005119756387880071
11,bitcoin,2022-01-12,0.0074772325705301,0.6428361,0.004806634978840776,0.0295704705449321,0.0048033558902710145,0.004800076801701253,0.00479679771313149,0.004793518624561728,0.004790239535991966,0.004786960447422204
12,bitcoin,2022-01-13,-0.0082664627044125,0.36709154,-0.003034548495763861,0.0296598999762986,-0.0030382238853405327,-0.0030418992749172043,-0.0030455746644938763,-0.003049250054070548,-0.0030529254436472194,-0.003056600833223891
13,bitcoin,2022-01-14,0.0031901204874273,0.998002,0.0031837466034134658,0.0295998321209631,0.0031753692901321734,0.0031669919768508815,0.003158614663569589,0.003150237350288297,0.003141860037007005,0.0031334827237257125
14,bitcoin,2022-01-15,0.0006584526807852,0.5663412,0.0003729088954255819,0.0292550709457934,0.0003672725079536491,0.0003616361204817164,0.0003559997330097836,0.00035036334553785085,0.00034472695806591806,0.00033909057059398526
15,bitcoin,2022-01-16,-0.0006741043826135,0.13178365,-8.883593556703306e-05,0.0287921204383186,-9.463874277220381e-05,-0.00010044154997737454,-0.00010624435718254528,-0.00011204716438771602,-0.00011784997159288675,-0.00012365277879805748
16,bitcoin,2022-01-17,-0.0052821083909224,0.10445145,-0.0005517238684737785,0.0283166932230687,-0.0005520726201614479,-0.0005524213718491175,-0.0005527701235367869,-0.0005531188752244564,-0.0005534676269121258,-0.0005538163785997952
17,bitcoin,2022-01-18,0.0006440383274857,0.9861085,0.0006350916573920358,0.0279903322432599,0.0006227094222345635,0.0006103271870770913,0.0005979449519196191,0.0005855627167621468,0.0005731804816046745,0.0005607982464472022
18,bitcoin,2022-01-19,-0.0043418232613452,-0.08833713,0.00038354420954154865,0.0275501254029207,0.00036845517795033606,0.00035336614635912353,0.00033827711476791094,0.00032318808317669835,0.0003080990515854858,0.00029301001999427323
19,bitcoin,2022-01-20,-0.0072103288546826,0.97831553,-0.007053976710859822,0.0271738430952781,-0.007069368719099203,-0.007084760727338584,-0.007100152735577965,-0.007115544743817346,-0.007130936752056726,-0.007146328760296107
20,bitcoin,2022-01-21,-0.0300093503181525,0.99786717,-0.029945345385365415,0.0269864395856744,-0.02994572794646896,-0.029946110507572503,-0.02994649306867605,-0.029946875629779594,-0.02994725819088314,-0.029947640751986682
21,bitcoin,2022-01-22,-0.0089597488829655,0.99963415,-0.0089564709291832,0.0318836943604484,-0.008958678768566024,-0.008960886607948849,-0.008963094447331673,-0.008965302286714496,-0.00896751012609732,-0.008969717965480144
22,bitcoin,2022-01-23,0.0079099283702629,0.9997733,0.007908135375668797,0.0317686982030154,0.007908089103441806,0.007908042831214815,0.007907996558987824,0.007907950286760832,0.007907904014533841,0.00790785774230685
23,bitcoin,2022-01-24,0.0031505072111208,0.9193638,0.002896462271181302,0.0320961850854255,0.0028953527290228706,0.002894243186864439,0.0028931336447060078,0.0028920241025475763,0.002890914560389145,0.0028898050182307134
