,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,cp_score_126,cp_rl_126,cp_score_21,cp_rl_21,rsi_7,rsi_14,rsi_21,k_14,k_21
2016,0.2348933,0.03644711,0.0809351,0.070056334,0.06897393,0.0419836,0.006161617,0.02791908,0.047771223,0.029457942,0.043855917,0.02249665,0.054889716,0.028502787,0.04883186,0.07840181,0.078426704
2017,0.222446,0.047047097,0.064830355,0.04989236,0.06574757,0.03962469,0.03796515,0.047820076,0.042756546,0.05191697,0.04157494,0.036090717,0.03827314,0.056929737,0.020598816,0.05639582,0.080083035
2018,0.26009893,0.05358103,0.07822874,0.0448993,0.07511922,0.044972435,0.024907732,0.021729937,0.015071901,0.04125448,0.026335921,0.039677046,0.0259991,0.035633452,0.047452625,0.07025055,0.09480696
2019,0.2563367,0.0832758,0.05907029,0.07907917,0.07394792,0.034050424,0.023721833,0.011665166,0.03347393,0.051955223,0.031306397,0.11350517,0.046550155,0.02596506,0.005196967,0.06220459,0.008708025
2020,0.08294602,0.04554731,0.108621866,0.0451655,0.03864917,0.06399213,0.029338656,0.062162425,0.08754352,0.04169094,0.024959225,0.03992642,0.03409263,0.04288075,0.050412662,0.15851592,0.043542046
