Date,Settle,Volume
2017-03-30,0.029226,17643.0
2017-03-31,0.0321258,9271.0
2017-04-01,0.0351779,10039.0
2017-04-02,0.0342635,21605.0
2017-04-03,0.0245021,27928.0
2017-04-04,0.0378423,25392.0
2017-04-05,0.0421754,64299.0
2017-04-06,0.0490466,75911.0
2017-04-07,0.071836,251041.0
2017-04-08,0.0640083,110997.0
2017-04-09,0.0705591,94147.0
2017-04-10,0.0694038,103104.0
2017-04-11,0.0779969,131905.0
2017-04-12,0.0882448,165178.0
2017-04-13,0.0946414,174547.0
2017-04-14,0.110303,394279.0
2017-04-15,0.106718,183308.0
2017-04-16,0.110949,153536.0
2017-04-17,0.101131,254050.0
2017-04-18,0.135637,1246290.0
2017-04-19,0.122386,468759.0
2017-04-20,0.114884,336182.0
2017-04-21,0.106724,155396.0
2017-04-22,0.103798,132654.0
2017-04-23,0.0993928,127648.0
2017-04-24,0.0894074,163620.0
2017-04-25,0.0997529,244584.0
2017-04-26,0.0973189,274996.0
2017-04-27,0.104374,161378.0
2017-04-28,0.100432,187041.0
2017-04-29,0.110347,137420.0
2017-04-30,0.115088,149918.0
2017-05-01,0.10733,226352.0
2017-05-02,0.111772,181592.0
2017-05-03,0.124595,175471.0
2017-05-04,0.122542,240791.0
2017-05-05,0.115941,196762.0
2017-05-06,0.116542,175927.0
2017-05-07,0.118383589962,81658.47729327857
2017-05-08,0.1216541424,50455.4165586497
2017-05-09,0.120321561675,54421.7824827732
2017-05-10,0.1406940051,89638.75832522495
2017-05-11,0.134591230508,139632.37126039198
2017-05-12,0.12500677875,152039.6828648311
2017-05-13,0.1381939797,80918.17749333831
2017-05-14,0.142141464608,34672.397444996524
2017-05-15,0.134503109,50591.16580640784
2017-05-16,0.1305429189,78084.91033372823
2017-05-17,0.14886723225,95879.35425783458
2017-05-18,0.15719881216,112390.27963041297
2017-05-19,0.190444162489,210037.90652822301
2017-05-20,0.1925105982,276764.7797064606
2017-05-21,0.23701761352,475732.31201623526
2017-05-22,0.258232295046,355481.32373443345
2017-05-23,0.296558197632,418004.94318743306
2017-05-24,0.3060164125,594329.1088389857
2017-05-25,0.260295965825,371681.3282219199
2017-05-26,0.2624563836,153394.7624646516
2017-05-27,0.21413729445,145835.48109580702
2017-05-28,0.24303388125,112361.6445313058
2017-05-29,0.244424730133,172242.52642334258
2017-05-30,0.21524702934,95971.42895237032
2017-05-31,0.2322556083,125293.97766435069
2017-06-01,0.247062801546,230923.86815746647
2017-06-02,0.252101591425,248503.94396634653
2017-06-03,0.3073254222,559418.9853762877
2017-06-04,0.3042633231,376076.85099303897
2017-06-05,0.336792121875,285780.24826584663
2017-06-06,0.33808433625,215839.54084274702
2017-06-07,0.312346762,257677.84423232946
2017-06-08,0.334244452596,354065.73521014885
2017-06-09,0.3126940818,359786.9354362144
2017-06-10,0.29315788924,321368.2983243895
2017-06-11,0.295132992434,254121.77579780822
2017-06-12,0.3059441413,221648.56597202527
2017-06-13,0.313266255712,270126.2600518641
2017-06-14,0.3019101935177266,244828.87857961087
2017-06-15,0.2824612484572518,233784.53246117756
2017-06-16,0.2897166425662453,202364.06850778128
2017-06-17,0.3133874615567343,256459.102763076
2017-06-18,0.3141372679293863,236714.98603243366
2017-06-19,0.3867059388621157,815704.4141752067
2017-06-20,0.45400243164433757,754004.669145147
2017-06-21,0.42273851355629083,294698.21547069197
2017-06-22,0.443615708328019,318972.5609290513
2017-06-23,0.45200190275432767,317491.4155722282
2017-06-24,0.540807792593312,1815645.0151326917
2017-06-25,0.5519772214268591,1227195.0907737615
2017-06-26,0.47016916911178785,925699.4634112094
2017-06-27,0.4725522310931539,809820.62989766
2017-06-28,0.5557794708210139,712129.7780713383
2017-06-29,0.5584465527301516,927857.174942955
2017-06-30,0.5327970786138895,527761.314640179
2017-07-01,0.5192914079337612,479686.6497652255
2017-07-02,0.5498740814392765,314908.05366044387
2017-07-03,0.5720564209949309,416617.05483069713
2017-07-04,0.6997734600065472,1182531.0057032786
2017-07-05,0.7537210280353845,1808574.469293823
2017-07-06,0.7689089070501527,1998066.941819726
2017-07-07,0.6646919037804941,1629152.6467482592
2017-07-08,0.7341248270492795,582118.2190609735
2017-07-09,0.6700866340670895,283588.92746367084
2017-07-10,0.4727976769382362,856095.4623120199
2017-07-11,0.4705702802909013,729156.711584644
2017-07-12,0.5674203357368348,370263.8095379246
2017-07-13,0.5025364850382806,294018.0642648343
2017-07-14,0.45905126908023297,297533.96803915495
2017-07-15,0.38575598522155624,252885.569731072
2017-07-16,0.3666691392157495,274903.9282763534
2017-07-17,0.5085014111326255,378185.7399682201
2017-07-18,0.6084571787760511,559312.8436766875
2017-07-19,0.4539006934466706,2233947.4680008907
2017-07-20,0.5008506830563033,1161404.9549149494
2017-07-21,0.5128755543429434,374625.066170821
2017-07-22,0.5548648815621292,214550.07101121018
2017-07-23,0.520725671932961,190309.7155667654
2017-07-24,0.49361917786928255,188513.6127148679
2017-07-25,0.43560640487914776,356421.1131453661
2017-07-26,0.43525777535102805,224622.32869728486
2017-07-27,0.43856329638156244,177586.52664508115
2017-07-28,0.43381500413175317,278985.01069315575
2017-07-29,0.44290392533473166,326130.23738316
2017-07-30,0.41200914307129055,200543.4593151725
2017-07-31,0.40754914714022256,413601.4691506516
2017-08-01,0.4523684537275114,387554.8353398804
2017-08-02,0.45320109037924544,328960.4151205944
2017-08-03,0.46522007723227743,307508.0788703936
2017-08-04,0.4589484096647413,343411.3584228329
2017-08-05,0.4929453835649111,419312.29470415454
2017-08-06,0.4783602951087551,375019.6857960046
2017-08-07,0.5504734361827693,673381.0896194823
2017-08-08,0.5162739569276497,445869.58205416147
2017-08-09,0.5266009953054326,294476.50161346863
2017-08-10,0.49652613581145943,681725.6800083792
2017-08-11,0.5603458035369577,957958.4859098978
2017-08-12,0.561300583546368,688004.9271802283
2017-08-13,0.6012603337874074,785685.0508299209
2017-08-14,0.6698377872939911,1844170.8018603881
2017-08-15,0.8477418900129654,5939621.761039996
2017-08-16,0.7912360615685091,1668317.3314575048
2017-08-17,0.7981615778516657,1677279.0796328527
2017-08-18,0.7892925743134656,1250147.5289830419
2017-08-19,0.7494960207113639,1733552.0817505897
2017-08-20,0.7724244684612104,1440784.6050739004
2017-08-21,0.7306573057810242,1995291.5565306244
2017-08-22,0.7031741114859819,1066084.2619522293
2017-08-23,0.6871138133640697,882868.490814536
2017-08-24,0.6992639484422625,674441.8923167476
2017-08-25,0.702952704809395,704745.8388630818
2017-08-26,0.6849514759107099,1086895.2383060332
2017-08-27,0.6872625518400989,497424.7021866504
2017-08-28,0.71668600515534,1490773.9172176078
2017-08-29,0.6832724238417494,1824168.4990552529
2017-08-30,0.7045705905053028,1213212.299400748
2017-08-31,0.818444829228707,1383409.528563011
2017-09-01,0.8735487878024893,1494775.7197588852
2017-09-02,0.7506062711216072,1084375.6633414882
2017-09-03,0.7864434111702877,1506521.4149902316
2017-09-04,0.6289728057830317,1432884.3974223903
2017-09-05,0.6443805450566902,980252.175155539
2017-09-06,0.6694868686088796,702180.9878445374
2017-09-07,0.7019376105245746,1152334.6937691576
2017-09-08,0.6164195979357637,1028315.547566038
2017-09-09,0.6441608384579877,696229.3926090127
2017-09-10,0.6104907715738047,560902.677493067
2017-09-11,0.7398836554280893,1546586.565426785
2017-09-12,0.9090091742080544,6212197.299515107
2017-09-13,0.8814341423682639,3745203.7917720107
2017-09-14,0.763554538816283,4334655.963699838
2017-09-15,1.043821536674356,7112300.275923863
2017-09-16,1.3704246909520081,15980074.421195935
2017-09-17,1.3264224351794371,9670948.132625293
2017-09-18,0.913443925815246,18865033.33542579
2017-09-19,0.7621431707487646,8234286.935904276
2017-09-20,0.8158148732764771,5551716.853540853
2017-09-21,0.7016842304870494,2698027.308466281
2017-09-22,0.8145136085173036,3159954.8648795285
2017-09-23,0.9387076040357616,3437640.73772635
2017-09-24,0.8958124273127656,2048523.8024034605
2017-09-25,0.9522330980184176,1850091.0992881954
2017-09-26,0.9515119471098832,3159215.584675319
2017-09-27,0.9990461817130112,4371229.174560582
2017-09-28,0.8904062740060077,5594260.586772301
2017-09-29,0.8139096329766573,2528713.5969697833
2017-09-30,0.8179416807849723,2037490.5549232564
2017-10-01,0.7254067912022207,2665488.936714839
2017-10-02,0.7003856149683451,2904364.2390681156
2017-10-03,0.7489580416380988,1602760.3645605634
2017-10-04,0.6913118114468233,670154.419729144
2017-10-05,0.6747400530920699,922318.2416147676
2017-10-06,0.6357575099713163,748907.2425355534
2017-10-07,0.60428667167803,910977.5943639667
2017-10-08,0.5839500097350723,1341901.83648292
2017-10-09,0.6263945876583322,1533390.3967973364
2017-10-10,0.6103133198322211,643324.964511336
2017-10-11,0.6207309439498816,669643.4633423843
2017-10-12,0.5467633477625775,1052841.1959544837
2017-10-13,0.511143787561666,1153062.7073145113
2017-10-14,0.495560126020006,462150.2097928893
2017-10-15,0.47864235257898446,581776.3591978838
2017-10-16,0.5178105170859033,912370.2600097737
2017-10-17,0.49984460066735736,884229.0254317457
2017-10-18,0.5278952944154887,412511.85208650894
2017-10-19,0.5010714764533319,519832.6325353122
2017-10-20,0.4707182232598819,752682.9747472126
2017-10-21,0.42799645640577216,597061.8826880255
2017-10-22,0.44672451694532206,438123.0049884965
2017-10-23,0.4214423615090978,467402.8159961591
2017-10-24,0.4770386567329461,824797.0741873116
2017-10-25,0.5529694833250788,1003598.3048199798
2017-10-26,0.5304271097103228,2916428.9837829
2017-10-27,0.5958063961153008,892918.64134896
2017-10-28,0.6394613343863965,927279.5849426825
2017-10-29,0.6056036126249438,4603153.375642594
2017-10-30,0.6211478108237942,951937.1431104628
2017-10-31,0.5347272534261459,1373199.1982445857
2017-11-01,0.5353525500758493,1368197.9425025699
2017-11-02,0.48462935629976517,995366.0921819446
2017-11-03,0.511755845225375,621131.6639024564
2017-11-04,0.5045447793490447,514566.4482651728
2017-11-05,0.5068631087896959,422737.56766584335
2017-11-06,0.5495117619719948,705334.5370368568
2017-11-07,0.5500278601523558,474105.2583900354
2017-11-08,0.5807368249943768,808268.359635977
2017-11-09,0.6394707754437687,882303.9893851827
2017-11-10,0.636659412877419,1092068.5519785427
2017-11-11,0.6167870479312649,921131.034564353
2017-11-12,0.5509382510421416,579474.0049348685
2017-11-13,0.6341164523393946,864656.4131980648
2017-11-14,0.622260647066365,345535.512451634
2017-11-15,0.622301493522531,645903.300032187
2017-11-16,0.666614028982751,1138679.6055391
2017-11-17,0.657568044904141,637884.567899056
2017-11-18,0.655967582794435,644473.881607905
2017-11-19,0.656841153705955,663376.304648441
2017-11-20,0.656469712252563,676008.99333984
2017-11-21,0.646639462921481,650589.089378275
2017-11-22,0.745854673300597,1313028.30418159
2017-11-23,0.670999644270863,928899.002458666
2017-11-24,0.673871298026759,1089920.30519099
2017-11-25,0.72211368547299,794286.369465171
2017-11-26,0.864916172818155,2913254.62901122
2017-11-27,0.913873664262423,3152887.08467759
2017-11-28,0.879464165477734,2248228.78067114
2017-11-29,0.675883051950759,2075020.52091662
2017-11-30,0.759889721173242,1518404.96332769
2017-12-01,0.878750753934703,1778826.07627509
2017-12-02,0.882077281204979,1832124.26604772
2017-12-03,1.02187963829258,6123595.89813168
2017-12-04,1.43533012698836,23880407.2092161
2017-12-05,1.39569979775641,14296734.0724351
2017-12-06,1.22804472899226,10301678.7362681
2017-12-07,1.09581048998,7214960.31159843
2017-12-08,1.23809350151278,6005583.88397805
2017-12-09,1.19175138820174,3108018.70873635
2017-12-10,1.10939696023511,2992232.54306135
2017-12-11,1.24963340189858,2845480.54336262
2017-12-12,1.48452206912028,11984887.502585
2017-12-13,1.43341411348891,6165823.16105685
2017-12-14,1.53807817943535,7444122.85273759
2017-12-15,1.46123923185182,5916111.16856671
2017-12-16,1.70433933735968,904691.42255044
2017-12-17,1.73650246093875,5855782.05757747
2017-12-18,1.91670319574024,15148316.3602476
2017-12-19,1.73644197960277,12769696.3347584
2017-12-20,1.60007105273898,6808693.20382933
2017-12-21,1.91567165698791,19013185.4731975
2017-12-22,2.51633721667756,2298235.95078089
2017-12-23,2.43364912802529,55557246.9730764
2017-12-24,2.34320247447548,34117078.0468468
2017-12-25,2.29640194781885,14720997.0768788
2017-12-26,2.30953472827507,12707862.9092717
2017-12-27,2.41559056257301,17242763.3417633
2017-12-28,2.47669541578471,18554616.2969941
2017-12-29,2.59821704101958,15223061.8192583
2017-12-30,2.22027640856803,9566583.17132175
2017-12-31,2.38464375810849,5432864.76674176
2018-01-01,2.44971946698642,10526340.8641599
2018-01-02,3.0139153805034,22573928.3646721
2018-01-03,2.952584360076564,14230029.134691471
2018-01-04,2.7222655408379657,12634332.671304256
2018-01-05,2.4589769866038815,11724570.546204519
2018-01-06,2.6207525976438677,9220772.132662915
2018-01-07,2.9182975974638756,13898624.217365306
2018-01-08,2.735584373788999,11822136.883858616
2018-01-09,2.777669079755749,7826317.835966431
2018-01-10,2.4086562639291036,7473387.923647619
2018-01-11,2.3789597447539266,10819094.351722546
2018-01-12,2.6278726717516414,5329793.233178548
2018-01-13,2.88129906341634,7277936.066071246
2018-01-14,2.7162823985848004,5748538.509093513
2018-01-15,2.9151641220830253,13306679.218134211
2018-01-16,2.030235034720814,9843971.575208407
2018-01-17,2.0656137392794527,5942096.292018656
2018-01-18,2.0290705385782957,9912792.28236064
2018-01-19,1.9586794987196976,18563544.75142222
2018-01-20,2.012330568116338,7755430.071454886
2018-01-21,1.6337543334259865,3750177.1234832667
2018-01-22,1.4820105967177815,3087732.111677393
2018-01-23,1.452614746150819,2285902.7957167346
2018-01-24,1.5318737427962137,2523050.957106723
2018-01-25,1.4849504819102428,2261444.438725624
2018-01-26,1.3924576255859686,2160915.0140182343
2018-01-27,1.453259345973117,2028950.5465012032
2018-01-28,1.4239093937450522,1535226.4100335883
2018-01-29,1.3120518357164797,1962653.7619691691
2018-01-30,1.277916558395564,1940558.952829901
2018-01-31,1.045002221507469,1965252.8942945432
2018-02-01,1.1024911190203348,1215165.610375954
2018-02-02,0.9353577195506404,1441257.8663081285
2018-02-03,0.8590441697485484,1317238.7207719123
2018-02-04,0.9663793390020287,1160692.9272538659
2018-02-05,1.015666456631595,1611544.392867085
2018-02-06,0.6865451995020939,856650.199239413
2018-02-07,0.8276939086617436,1078559.2810626295
2018-02-08,0.7954530640401766,670991.4949117454
2018-02-09,0.8312406062291398,455903.66855051543
2018-02-10,0.9461100570267281,819527.1649622491
2018-02-11,0.872019129336441,864748.3238009585
