Date,Settle,Volume
2015-08-07,2.83162,90622.0
2015-08-08,1.33075,368070.0
2015-08-10,0.6875857090838133,400464.0745435489
2015-08-11,1.067378879429946,1518998.2053373822
2015-08-12,1.256613175101658,2073893.3450314845
2015-08-13,1.825395446319752,4380142.704000345
2015-08-14,1.825974891355639,4355618.378552116
2015-08-15,1.670949668937766,2519633.2708181436
2015-08-16,1.476607254205028,3032657.656405736
2015-08-17,1.20387143115441,1880092.2147175823
2015-08-18,1.281393051659975,1696013.472335737
2015-08-19,1.252738651679077,1537200.8409894055
2015-08-20,1.484195074171873,2967730.5022106003
2015-08-21,1.40631477379752,1742881.8081502889
2015-08-22,1.380721536476638,914588.6539745613
2015-08-23,1.355182100454404,1610695.8727506467
2015-08-24,1.24657168269902,696476.5553267623
2015-08-25,1.160828327907264,1053169.3862050485
2015-08-26,1.119639156482987,1151700.041593045
2015-08-27,1.133690694008804,681460.2394411361
2015-08-28,1.188895698722608,715178.7899308845
2015-08-29,1.174343905252208,607200.891453558
2015-08-30,1.322350879918967,1045589.321256734
2015-08-31,1.353368417391325,1197102.0492865555
2015-09-01,1.350786688734447,610368.2430900692
2015-09-02,1.278810765308764,629746.119316548
2015-09-03,1.262770719520856,583923.7452450913
2015-09-04,1.269520099878085,333502.66115673864
2015-09-05,1.334976229386974,350815.4668948872
2015-09-06,1.29888313413515,317470.0943419727
2015-09-07,1.256223439965584,487005.2028033498
2015-09-08,1.236033260936938,419148.8018252036
2015-09-09,1.206529945086729,367774.3318949896
2015-09-10,1.167234841402144,639527.9174929534
2015-09-11,0.9765090926915041,1901710.694902119
2015-09-12,1.038203585306107,800623.2998453851
2015-09-13,0.9386521502557871,658895.1959938455
2015-09-14,0.87402296242848,739213.7259180878
2015-09-15,0.9418231857274298,725816.471124354
2015-09-16,0.9032199195724051,629370.0849072988
2015-09-17,0.8830787289063511,910704.9512256783
2015-09-18,0.8460709193872474,478606.3969218407
2015-09-19,0.8821037996855977,387803.6167124918
2015-09-20,0.9363277614869444,514836.10862474947
2015-09-21,0.9010928790890973,429253.50431215833
2015-09-22,0.8971422650551497,485738.9553869821
2015-09-23,0.8940475222994914,204065.40590088838
2015-09-24,0.8160373080893036,818263.068224302
2015-09-25,0.7405192998515878,901151.6190115963
2015-09-26,0.7778014991497727,379124.1859007531
2015-09-27,0.7213584231130563,408380.6390382605
2015-09-28,0.5830570046974366,1214056.2117823916
2015-09-29,0.657832489515796,936630.3296074625
2015-09-30,0.7347630535971914,640217.6226458604
2015-10-01,0.6858121897138929,588839.7815035215
2015-10-02,0.6762217338750541,220969.48495190177
2015-10-03,0.6874757575411915,163820.85347975112
2015-10-04,0.6675468579375702,104370.45073472841
2015-10-05,0.6282550742429386,221647.20706785333
2015-10-06,0.64565776230867,268523.03787593375
2015-10-07,0.6100126973575233,216715.50684861522
2015-10-08,0.6234833021554507,310876.1441075317
2015-10-09,0.650768764684828,379233.1220398259
2015-10-10,0.6297949417268295,145554.93808006204
2015-10-11,0.6370439806918999,87074.79961764446
2015-10-12,0.628787281832734,108895.52921643597
2015-10-13,0.6026272723327593,297117.07710031554
2015-10-14,0.517689435598842,944847.8047126097
2015-10-15,0.5614990042588522,376563.0715091993
2015-10-16,0.5331480200007419,247071.24723507115
2015-10-17,0.5490283089973744,317377.7617794195
2015-10-18,0.5184445473595721,133661.67045159836
2015-10-19,0.4870672984193326,240250.37656809334
2015-10-20,0.4329785990312485,352361.0618641571
2015-10-21,0.4397689744048958,599041.0131522977
2015-10-22,0.5654615066780281,979304.0724230009
2015-10-23,0.540737766800056,866798.4888542511
2015-10-24,0.5685737685118122,259157.66241063716
2015-10-25,0.6319388092249569,476617.738601437
2015-10-26,0.7439579097275092,1174026.819064362
2015-10-27,0.8544552504832845,1887568.9059290001
2015-10-28,1.010409721259424,2447633.7976275166
2015-10-29,1.163748635576317,2236842.210445422
2015-10-30,1.041849054896385,2384549.998119618
2015-10-31,0.9070916284167455,652271.5873221146
2015-11-01,1.058541941291151,603996.1990296076
2015-11-02,0.9550458603200441,970665.6783058537
2015-11-03,1.002344802929553,1878273.0109212757
2015-11-04,0.9018086605486009,3218064.880847628
2015-11-05,0.906601136813436,1202885.3800460405
2015-11-06,0.9094421987209234,913629.1696859167
2015-11-07,0.922482091197951,904631.8699629814
2015-11-08,1.030499514179018,1040086.7545033679
2015-11-09,0.9958029845225516,1972521.3874033373
2015-11-10,0.9348342219016499,865031.5412400892
2015-11-11,0.7887611772679245,1243322.7527190507
2015-11-12,0.90074206650109,826829.6689207307
2015-11-13,0.9040815579448993,545086.2658886773
2015-11-14,0.8842289054037304,361586.11600976856
2015-11-15,0.9108255481961639,432023.407831642
2015-11-16,0.9338407839578461,616346.9298519328
2015-11-17,0.9952733578828389,1128249.5445129166
2015-11-18,0.9944285799213992,687203.3331021931
2015-11-19,0.9514712892422663,434385.481510446
2015-11-20,0.9268031189591781,606560.338362119
2015-11-21,0.9735724342696529,454926.9190034523
2015-11-22,0.96473853235469,371962.8833336563
2015-11-23,0.9452203362307195,437126.39426833094
2015-11-24,0.8993611354663962,354914.08621214016
2015-11-25,0.8677070917677269,708867.1776788787
2015-11-26,0.8948747707881739,959696.4719438321
2015-11-27,0.8707128002545287,398595.4996438545
2015-11-28,0.9173987754375574,465064.93868912815
2015-11-29,0.8717449537893333,436939.13020833576
2015-11-30,0.8736009320890139,775372.5405749859
2015-12-01,0.8750039976447704,643109.8579217136
2015-12-02,0.8227337811375524,494205.89284799533
2015-12-03,0.8247651888810106,541681.1368684795
