Date,Settle,Volume
2017-10-28,0.4774388774617376,69292.51163259092
2017-10-29,0.4510211594214463,26608.569487263976
2017-10-30,0.5647871856301602,24486.698450668297
2017-10-31,0.6801098347176349,118382.16084324557
2017-11-01,1.0644404890359933,276003.4176589659
2017-11-02,1.1879964281000115,321262.23051244894
2017-11-03,1.3626018424568422,60489.232498416306
2017-11-04,1.4040008396506798,60785.75126292474
2017-11-05,1.5847290833769283,96308.28635120917
2017-11-06,1.761447468573908,337051.4066710968
2017-11-07,1.0068388354986304,160107.19257240804
2017-11-08,1.328770737758154,140120.5061127947
2017-11-09,1.237704232326643,82765.55649888326
2017-11-10,0.92917218314935,169398.68461959783
2017-11-11,1.0143392937239557,121276.82132447278
2017-11-12,1.0569050838145044,70805.47590738672
2017-11-13,0.9441427329313343,24447.6919982029
2017-11-14,1.0655184764949,37626.8707331185
2017-11-15,1.00374143826438,35327.6536328489
2017-11-16,1.03620182089908,32492.0303332716
2017-11-17,0.991930252971155,29812.0719060767
2017-11-18,0.983368566065364,42445.5738441963
2017-11-19,1.00369115114696,16883.5002661093
2017-11-20,1.01435886961088,36202.0926529643
2017-11-21,1.05512262576463,60970.2316647793
2017-11-22,1.09497984994531,31533.9160144684
2017-11-23,1.02436336183579,38438.1465167697
2017-11-24,1.10642704039926,64436.1531434659
2017-11-25,1.19022018723668,12734.527910755
2017-11-26,0.984431385099989,46955.5927796747
2017-11-27,1.47111219929046,127665.456725049
2017-11-28,1.65897393046381,128836.113970419
2017-11-29,1.11984801691172,82354.7705451007
2017-11-30,1.40479934119567,24114.2327078232
2017-12-01,1.48261554509889,94686.2915976208
2017-12-02,1.64613914449442,26825.0552981776
2017-12-03,1.55753412657514,37629.6398933187
2017-12-04,1.16546680127074,80946.8781460735
2017-12-05,1.64159337199715,67104.4340572695
2017-12-06,1.80007551849822,222259.828627308
2017-12-07,2.02074117041865,201935.294537001
2017-12-08,1.84823610276235,95122.7005197484
2017-12-09,1.91169690321191,77558.1219900108
2017-12-10,1.80962989168224,80339.1394444974
2017-12-11,1.98219187148482,74928.1159153669
2017-12-12,2.1831546453838,156839.299403211
2017-12-13,2.01609160252795,58076.9427710161
2017-12-14,2.05843970371699,36420.4013539073
2017-12-15,2.44289725463174,140453.354803733
2017-12-16,2.62696896987576,189625.153957407
2017-12-17,2.87890751707841,231159.368498618
2017-12-18,2.52137825513399,1377624.73317599
2017-12-19,2.25509797778063,48262974.5197958
2017-12-20,2.24000924759771,47026295.6144871
2017-12-21,3.07818958083154,89355273.5978995
2017-12-22,2.76801292765382,54548351.5001391
2017-12-23,4.39822188128453,102279746.100778
