date,t,cp_location,cp_location_norm,cp_score
2018-01-01,30,10.995453012863251,0.633484899571225,0.7406793242518543
2018-01-02,31,10.410271718773942,0.6863242760408687,0.7631035118269747
2018-01-03,32,10.105371386414907,0.7298209537861697,0.8422976935492811
2018-01-04,33,10.058760165412906,0.7647079944862365,0.9013911198793226
2018-01-05,34,10.026860224779526,0.7991046591740159,0.9480822569716033
2018-01-06,35,27.962332710175108,0.23458890966082974,0.9757382178815258
2018-01-07,36,27.966183903965412,0.2677938698678196,0.9902594572965171
2018-01-08,37,21.038719581438862,0.5320426806187046,0.985123087325671
2018-01-09,38,27.985366539076136,0.3338211153641288,0.997418473594138
2018-01-10,39,20.972754518631465,0.6009081827122845,0.9941920666360147
2018-01-11,40,20.955647056562366,0.6348117647812545,0.8075955386545132
2018-01-12,41,20.96294927286857,0.667901690904381,0.7887915948150719
2018-01-13,42,28.104068768133825,0.46319770772887253,0.894592789386392
2018-01-14,43,28.115411134412433,0.4961529621862522,0.9116406837521223
2018-01-15,44,28.09811607346971,0.5300627975510096,0.9460337792218918
2018-01-16,45,32.87511118656822,0.40416296044772604,0.8545270144543125
2018-01-17,46,28.955027160439748,0.568165761318675,0.7304636496857004
2018-01-18,47,28.972960691123724,0.6009013102958759,0.759012436157799
2018-01-19,48,20.994205676499845,0.9001931441166718,0.9235949353008073
2018-01-20,49,20.205288704904994,0.9598237098365002,0.9371677568554092
2018-01-21,50,44.037563582839,0.19874788057203338,0.8601168058526771
2018-01-22,51,39.03330700452574,0.3988897665158087,0.8380238260285382
2018-01-23,52,39.02393062466216,0.43253564584459475,0.8059497371762697
2018-01-24,53,39.03730128086074,0.4654232906379754,0.8079818680344484
2018-01-25,54,39.017619142695594,0.4994126952434802,0.7482485802528696
2018-01-26,55,39.02077486520988,0.5326408378263373,0.68866311816421
2018-01-27,56,44.29314622996391,0.390228459001203,0.6968052373017556
2018-01-28,57,39.00645048713938,0.5997849837620206,0.6927897025888871
2018-01-29,58,38.99505071310342,0.6334983095632194,0.8836740169626962
2018-01-30,59,30.825141886483337,0.9391619371172221,0.960343828617326
2018-01-31,60,39.001131803470635,0.6999622732176455,0.8820162393787138
2018-02-01,61,45.87508190592943,0.5041639364690191,0.5920696775616284
2018-02-02,62,45.66606301458349,0.5444645661805503,0.5277839116633029
2018-02-03,63,45.835547046800386,0.5721484317733204,0.5539592383169827
2018-02-04,64,50.6768587633541,0.4441047078881967,0.6844831345228759
2018-02-05,65,50.98503785366487,0.46716540487783764,0.7162623195227988
2018-02-06,66,65.99992718879746,2.4270400847588767e-06,0.8406700736758285
2018-02-07,67,65.06147590814535,0.0646174697284882,0.86912821447876
2018-02-08,68,63.654374399774255,0.1448541866741915,0.7930127960290776
2018-02-09,69,63.71472440037684,0.17617585332077207,0.7988359712404707
2018-02-10,70,58.715953573840714,0.37613488087197616,0.8369610549301771
2018-02-11,71,58.20434491235338,0.42652183625488743,0.8205029299451732
2018-02-12,72,57.81463224976176,0.4728455916746081,0.7924765311309746
2018-02-13,73,57.26501828367478,0.524499390544174,0.7839207489150024
2018-02-14,74,55.7896705767658,0.6070109807744734,0.776624139414065
2018-02-15,75,55.06619339567375,0.6644602201442084,0.8113927406495196
2018-02-16,76,59.135355645351446,0.5621548118216185,0.9706589251603738
2018-02-17,77,58.878997438217894,0.6040334187260702,0.9486841851038013
2018-02-18,78,58.66858676675995,0.6443804411080016,0.9263057890896148
2018-02-19,79,58.342567759217786,0.6885810746927404,0.8936230936361712
2018-02-20,80,58.71009638797447,0.7096634537341845,0.895245556353722
2018-02-21,81,74.0413338767803,0.23195553744065667,0.6901685958188445
2018-02-22,82,74.05201775540394,0.2649327414865354,0.8256910418376587
2018-02-23,83,74.04092435289463,0.2986358549035122,0.7572820125028441
2018-02-24,84,74.04935750559115,0.3316880831469618,0.725316394167366
2018-02-25,85,74.04731746153597,0.36508941794880106,0.6836468231477939
2018-02-26,86,72.29065476358373,0.45697817454720896,0.6359596272417207
2018-02-27,87,72.13235438293535,0.4955881872354884,0.6296310401103314
2018-02-28,88,71.90182671388905,0.5366057762036983,0.6336933703994088
2018-03-01,89,71.70020071611337,0.5766599761295542,0.6504993404057567
2018-03-02,90,71.41596876144365,0.6194677079518783,0.6838166720958422
2018-03-03,91,76.97693244404417,0.4674355851985278,0.9663239032121169
2018-03-04,92,82.95954251699533,0.3013485827668224,0.9997611687976
2018-03-05,93,76.93835627458427,0.5353881241805245,0.9787845061640104
2018-03-06,94,76.54146253251493,0.5819512489161691,0.9870910903177121
2018-03-07,95,76.7789971649937,0.6073667611668767,0.987896045089859
2018-03-08,96,76.70658789668649,0.6431137367771171,0.9848612277122318
2018-03-09,97,82.97349258628526,0.46755024712382465,0.9959609449489673
2018-03-10,98,82.96520868564602,0.5011597104784661,0.9985608153320207
2018-03-11,99,82.96824094823698,0.5343919683921006,0.9991696831014428
2018-03-12,100,82.92037963450402,0.5693206788498661,0.999061247423791
2018-03-13,101,82.96087988242292,0.6013040039192361,0.999331342922477
2018-03-14,102,82.97529184117565,0.6341569386274785,0.9996137549084717
2018-03-15,103,82.99363712277292,0.6668787625742358,0.9986110939870103
2018-03-16,104,82.9096316685165,0.7030122777161167,0.99916566577463
2018-03-17,105,82.93630901193677,0.7354563662687743,0.9996588702425458
2018-03-18,106,82.98291239105214,0.7672362536315954,0.9991118113431832
2018-03-19,107,82.96714976915985,0.8010950076946718,0.9114479453301851
2018-03-20,108,82.98506999248919,0.8338310002503604,0.903663738250654
