,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,cp_score_126,cp_rl_126,cp_score_21,cp_rl_21,rsi_7,rsi_14,rsi_21,k_14,k_21
2016,0.29823518,0.034691166,0.049502086,0.045125324,0.06263086,0.025555776,0.033912905,0.042342566,0.025354901,0.059917882,0.025600206,0.057147697,0.039963357,0.02831517,0.03862643,0.066793025,0.06627716
2017,0.32383168,0.014365484,0.06216009,0.035515442,0.05862552,0.05725819,0.034800753,0.010259194,0.026585149,0.07268861,0.022970207,0.0282456,0.055999197,0.038165294,0.03542033,0.058171026,0.06490407
2018,0.23691738,0.047145046,0.05012083,0.042967707,0.083240226,0.0351876,0.033658564,0.046481688,0.0646929,0.040882867,0.037243173,0.042927384,0.03703378,0.063830934,0.03870848,0.06233752,0.036634006
2019,0.14326505,0.06319532,0.07790782,0.03230709,0.052989304,0.059820924,0.038041163,0.023423722,0.032451317,0.075189985,0.099051304,0.026038539,0.020973433,0.07089218,0.045762934,0.081764065,0.056921363
2020,0.105320185,0.04247095,0.06774038,0.03325585,0.040794842,0.0760524,0.07112769,0.058021363,0.08317133,0.045909528,0.06598754,0.045449443,0.051614687,0.07093927,0.045547616,0.031724487,0.0648712
