,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,ICE_SB,2018-01-02,-0.0007605298355491,0.021416984,-1.6288255698602456e-05,0.0162092370428267,-1.6288255698602456e-05,-1.6288255698602456e-05,-1.6288255698602456e-05,-1.6288255698602456e-05,-1.6288255698602456e-05,-1.6288255698602456e-05
1,ICE_SB,2018-01-03,-0.0023214274180398,0.23620568,-0.000548334346859467,0.0159518823831095,-0.0005547059317989728,-0.0005610775167384786,-0.0005674491016779843,-0.0005738206866174901,-0.000580192271556996,-0.0005865638564965018
2,ICE_SB,2018-01-04,-0.0066997774378018,0.52983326,-0.0035497649023744342,0.015722068726659,-0.0035586908105303093,-0.003567616718686185,-0.00357654262684206,-0.0035854685349979354,-0.0035943944431538104,-0.003603320351309686
3,ICE_SB,2018-01-05,-0.0120255543451539,0.5409885,-0.006505686665617691,0.0156316850621129,-0.006506115885440389,-0.006506545105263087,-0.006506974325085785,-0.006507403544908483,-0.006507832764731181,-0.006508261984553879
4,ICE_SB,2018-01-08,-0.0020188302113289,0.024687655,-4.984018430615028e-05,0.0158338586526321,-6.545450672676434e-05,-8.10688291473784e-05,-9.668315156799247e-05,-0.00011229747398860653,-0.00012791179640922058,-0.00014352611882983464
5,ICE_SB,2018-01-09,-0.003292226909099,0.42122003,-0.001386751931774513,0.015587930776872,-0.0013987820797163849,-0.0014108122276582568,-0.0014228423756001286,-0.0014348725235420003,-0.001446902671483872,-0.001458932819425744
6,ICE_SB,2018-01-10,-0.0197284021259902,-0.15003477,0.0029599462827306815,0.0153659462714391,0.002942566388932354,0.0029251864951340264,0.0029078066013356993,0.0028904267075373718,0.0028730468137390442,0.0028556669199407167
7,ICE_SB,2018-01-11,0.0,-0.7691299,-0.0,0.0161861352839893,-1.7836952674772095e-05,-3.567390534954419e-05,-5.3510858024316284e-05,-7.134781069908838e-05,-8.918476337386047e-05,-0.00010702171604863257
8,ICE_SB,2018-01-12,-0.0246968987410915,0.36909404,-0.00911547822986973,0.0159193139743796,-0.009148882314896247,-0.009182286399922765,-0.00921569048494928,-0.009249094569975797,-0.009282498655002313,-0.00931590274002883
9,ICE_SB,2018-01-16,-0.0068385339680392,-0.23063739,0.0015772216014781403,0.0172845248306484,0.0015599633293949245,0.0015427050573117087,0.0015254467852284927,0.0015081885131452769,0.001490930241062061,0.0014736719689788453
10,ICE_SB,2018-01-17,-0.0139997253105288,0.56218743,-0.007870469638430418,0.0171000694971461,-0.007892306489400881,-0.007914143340371342,-0.007935980191341806,-0.007957817042312269,-0.007979653893282732,-0.008001490744253194
11,ICE_SB,2018-01-18,0.0070946728475422,0.12038344,0.0008540811333363136,0.0173101085843732,0.0008418342306516191,0.0008295873279669247,0.0008173404252822302,0.0008050935225975357,0.0007928466199128413,0.0007805997172281468
12,ICE_SB,2018-01-19,-0.0033030719136445,-0.103750296,0.0003426946885420123,0.0172721765376253,0.0003365710474874078,0.0003304474064328033,0.0003243237653781988,0.0003182001243235943,0.0003120764832689898,0.0003059528422143853
13,ICE_SB,2018-01-22,0.0008442277370891,-0.50090414,-0.0004228771710223809,0.0169971298635893,-0.0004339624622832287,-0.0004450477535440765,-0.0004561330448049243,-0.00046721833606577215,-0.0004783036273266199,-0.0004893889185874677
14,ICE_SB,2018-01-23,-0.0012842755961672,-0.48652887,0.0006248371589943401,0.0167343642429745,0.0006246499308552633,0.0006244627027161867,0.0006242754745771099,0.0006240882464380331,0.0006239010182989564,0.0006237137901598797
15,ICE_SB,2018-01-24,0.0034902011132719,-0.35121083,-0.0012257964389191,0.0164579081284139,-0.0012294502660412725,-0.0012331040931634453,-0.001236757920285618,-0.0012404117474077905,-0.0012440655745299632,-0.0012477194016521358
16,ICE_SB,2018-01-25,0.0052663769761841,0.06582138,0.0003466401971347102,0.016261938196355,0.00033464572214648964,0.0003226512471582691,0.0003106567721700485,0.00029866229718182797,0.00028666782219360747,0.00027467334720538686
17,ICE_SB,2018-01-26,0.0135973660894248,0.39177495,0.005327107452608206,0.0161246922240796,0.005317540693241741,0.0053079739338752745,0.005298407174508809,0.005288840415142344,0.005279273655775878,0.005269706896409412
18,ICE_SB,2018-01-29,0.002095677480831,0.6772697,0.0014193388528489113,0.0164917989508564,0.0014114155472391419,0.0014034922416293724,0.001395568936019603,0.0013876456304098336,0.0013797223248000641,0.0013717990191902947
19,ICE_SB,2018-01-30,-0.0207769299030038,-0.26314595,0.005467365028400463,0.0162424516542135,0.005440308353530339,0.0054132516786602166,0.005386195003790093,0.0053591383289199705,0.005332081654049847,0.005305024979179724
20,ICE_SB,2018-01-31,0.0058317711318302,-0.25047913,-0.0014607369707562417,0.0171458376991915,-0.0014614892998981394,-0.001462241629040037,-0.0014629939581819347,-0.0014637462873238326,-0.0014644986164657303,-0.001465250945607628
21,ICE_SB,2018-02-01,0.0107981849530081,-0.052945096,-0.0005717109394565973,0.0170169674252908,-0.0005771429647935965,-0.0005825749901305956,-0.0005880070154675947,-0.0005934390408045938,-0.000598871066141593,-0.0006043030914785921
22,ICE_SB,2018-02-02,0.0109061293148123,0.63964826,0.006976086625224742,0.0171628044463221,0.006957008508165299,0.0069379303911058544,0.006918852274046411,0.006899774156986967,0.0068806960399275235,0.00686161792286808
