,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,cp_score_126,cp_rl_126,cp_score_21,cp_rl_21,rsi_7,rsi_14,rsi_21,k_14,k_21
2016,0.47019485,0.053720757,0.060443874,0.049900737,0.06645475,0.0586353,0.04262432,0.047482222,0.011585881,0.045712847,0.00196717,0.03409171,0.0033950864,0.0057575046,0.0047437893,0.017062698,0.026214287
2017,0.26293433,0.08619509,0.06368008,0.031148944,0.1256905,0.078199014,0.06514371,0.022256965,0.029110745,0.061028343,0.010951896,0.025124928,0.017355353,0.053928055,0.0113892155,0.018109882,0.037732836
2018,0.31547356,0.069074534,0.07739501,0.0679597,0.075967796,0.06712851,0.040333588,0.049660534,0.006905079,0.05671781,0.018230237,0.08190631,0.01131186,0.00750521,0.009077133,0.034702677,0.010641844
2019,0.24218036,0.06235745,0.08791303,0.08894978,0.10498035,0.0710458,0.05588175,0.04385457,0.005402986,0.030783435,0.008284584,0.033047654,0.026114138,0.012392672,0.010763454,0.085316405,0.030745663
2020,0.22617072,0.075718075,0.08874499,0.07554342,0.09619114,0.06825832,0.02280401,0.07843351,0.027299257,0.018967256,0.023726588,0.061841052,0.014255148,0.012643039,0.013550074,0.08517502,0.0106842425
