,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,ICE_SB,2020-01-02,0.0109683040839071,0.04741112,0.0005200195967814887,0.0118102552899161,0.0005200195967814887,0.0005200195967814887,0.0005200195967814887,0.0005200195967814887,0.0005200195967814887,0.0005200195967814887
1,ICE_SB,2020-01-03,0.0251717896910733,-0.051295493,-0.0012911993568134861,0.011845356312979,-0.001295141920090686,-0.0012990844833678861,-0.001303027046645086,-0.001306969609922286,-0.001310912173199486,-0.001314854736476686
2,ICE_SB,2020-01-06,-0.0074905947663758,-0.001760913,1.319028527263269e-05,0.0128627012942009,1.120902863585476e-05,9.227771999076832e-06,7.246515362298903e-06,5.265258725520974e-06,3.2840020887430454e-06,1.302745451965117e-06
3,ICE_SB,2020-01-07,-0.0064960960838919,0.23861204,-0.0015500467443127568,0.0128440012168758,-0.0015588885636968358,-0.001567730383080915,-0.0015765722024649938,-0.0015854140218490727,-0.0015942558412331516,-0.0016030976606172308
4,ICE_SB,2020-01-08,0.0131791971441004,0.14833194,0.001954895882321407,0.0127745520481756,0.0019516046692024933,0.0019483134560835799,0.0019450222429646666,0.0019417310298457532,0.0019384398167268397,0.0019351486036079263
5,ICE_SB,2020-01-09,0.0192287661357318,0.05076004,0.0009760529035317061,0.0129034135698823,0.0009724255442047812,0.0009687981848778563,0.0009651708255509314,0.0009615434662240065,0.0009579161068970816,0.0009542887475701567
6,ICE_SB,2020-01-10,0.0045042572981756,-0.06984538,-0.0003146015553970604,0.013418878164444,-0.00031891925840239657,-0.0003232369614077327,-0.00032755466441306886,-0.00033187236741840504,-0.00033619007042374116,-0.00034050777342907733
7,ICE_SB,2020-01-13,0.008080545469876,0.04060137,0.0003280812082913579,0.0132131705145257,0.0003241703132992727,0.00032025941830718754,0.00031634852331510234,0.00031243762832301714,0.00030852673333093194,0.0003046158383388468
8,ICE_SB,2020-01-14,0.010087706177667,0.03942893,0.00039774746810006863,0.0130823433220211,0.00039771964466742116,0.0003976918212347737,0.0003976639978021262,0.00039763617436947875,0.0003976083509368313,0.0003975805275041838
9,ICE_SB,2020-01-15,-0.0045012697723945,-0.04525412,0.00020370099676322802,0.0130116340302395,0.0002006338726293062,0.00019756674849538434,0.0001944996243614625,0.00019143250022754068,0.00018836537609361883,0.000185298251959697
10,ICE_SB,2020-01-16,0.0010140624932865,0.051847395,5.257649819367067e-05,0.012914866857768,4.903661284534212e-05,4.549672749701356e-05,4.1956842148685005e-05,3.841695680035645e-05,3.48770714520279e-05,3.133718610369934e-05
11,ICE_SB,2020-01-17,0.0,-0.026662583,-0.0,0.0127055396391822,-2.8881455358718278e-06,-5.7762910717436555e-06,-8.664436607615485e-06,-1.1552582143487311e-05,-1.444072767935914e-05,-1.732887321523097e-05
12,ICE_SB,2020-01-20,0.00522791164699,-0.070047125,-0.0003662001817773669,0.0125082024626194,-0.0003678545299375004,-0.0003695088780976339,-0.00037116322625776744,-0.00037281757441790095,-0.00037447192257803445,-0.00037612627073816795
13,ICE_SB,2020-01-21,0.0057978452717491,0.1057556,0.0006131545900739859,0.0123212298530654,0.0006064536118891257,0.0005997526337042655,0.0005930516555194054,0.0005863506773345452,0.0005796496991496852,0.000572948720964825
14,ICE_SB,2020-01-22,-0.0047770888065211,0.027982837,-0.0001336764954450585,0.0121432856974028,-0.00013664295628997003,-0.00013960941713488155,-0.00014257587797979307,-0.0001455423388247046,-0.0001485087996696161,-0.00015147526051452763
15,ICE_SB,2020-01-23,-0.0096776701160681,0.08163077,-0.0007899956284612154,0.0120623833867005,-0.0007921041956797368,-0.0007942127628982581,-0.0007963213301167795,-0.0007984298973353008,-0.0008005384645538222,-0.0008026470317723436
16,ICE_SB,2020-01-24,-0.0097048739740585,0.4439396,-0.004308377835297756,0.0121790327903124,-0.004322402091635961,-0.004336426347974168,-0.004350450604312373,-0.004364474860650579,-0.004378499116988785,-0.004392523373326991
17,ICE_SB,2020-01-27,0.0178739997068696,0.53644776,0.009588467166530912,0.0122769109053237,0.009585044450557481,0.009581621734584048,0.009578199018610617,0.009574776302637185,0.009571353586663753,0.00956793087069032
18,ICE_SB,2020-01-28,-0.002566383519607,0.01272626,-3.266046482629806e-05,0.012661204654757,-5.2829842025291714e-05,-7.299921922428537e-05,-9.316859642327904e-05,-0.00011333797362227268,-0.00013350735082126635,-0.00015367672802026001
19,ICE_SB,2020-01-29,0.0052166679404322,0.22607456,0.0011793559170028083,0.0125005583024358,0.001171286365803367,0.0011632168146039259,0.0011551472634044845,0.0011470777122050432,0.001139008161005602,0.0011309386098061608
20,ICE_SB,2020-01-30,0.0010514229907042,0.080111794,8.423138222080937e-05,0.0123193621773061,7.875928761295836e-05,7.328719300510734e-05,6.781509839725634e-05,6.234300378940532e-05,5.687090918155432e-05,5.139881457370331e-05
21,ICE_SB,2020-01-31,0.0149442016607246,-0.107979,-0.0016136599453656136,0.0121178642961425,-0.001620942208857054,-0.0016282244723484942,-0.0016355067358399347,-0.0016427889993313749,-0.0016500712628228153,-0.0016573535263142557
22,ICE_SB,2020-02-03,-0.0092993721014512,0.18147862,-0.001687637211890285,0.0122833031490525,-0.0016988273907391248,-0.0017100175695879648,-0.001721207748436805,-0.0017323979272856449,-0.0017435881061344848,-0.0017547782849833247
