,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,cp_score_126,cp_rl_126,cp_score_21,cp_rl_21,rsi_7,rsi_14,rsi_21,k_14,k_21
2016,0.32489297,0.063829,0.09083575,0.037356056,0.10485057,0.05402264,0.036442474,0.06525883,0.004971017,0.022974227,0.007608741,0.085537486,0.0050960546,0.024430545,0.02128775,0.045150474,0.005381771
2017,0.26954857,0.065059766,0.08326657,0.07342823,0.094023615,0.03755381,0.0429077,0.035850223,0.006918368,0.055030577,0.0072006895,0.10463393,0.011893592,0.009838546,0.015390915,0.027294796,0.060143143
2018,0.31123888,0.05719465,0.09381975,0.08512955,0.095296994,0.04192614,0.025543865,0.042817295,0.009647094,0.03926969,0.009030926,0.096395746,0.012053974,0.012596573,0.009477504,0.043333717,0.0152404895
2019,0.2797109,0.09969483,0.07384446,0.068576634,0.090251334,0.05850159,0.027491853,0.05618795,0.00908423,0.054089397,0.020700125,0.059716128,0.013618557,0.0067171617,0.007788877,0.03785609,0.036156416
2020,0.24623278,0.09225943,0.072846375,0.07223519,0.097114325,0.0744772,0.03033153,0.080016546,0.010202283,0.01851887,0.05377416,0.043727815,0.016415631,0.0101085305,0.008153694,0.023244696,0.050339967
