date,t,cp_location,cp_location_norm,cp_score
2004-07-06,126,9.903670600233029e-307,1.0,nan
2004-07-07,127,12.971045644072898,0.9049917012375166,0.9885973274760455
2004-07-08,128,12.990157516470592,0.9127765276470589,0.9579455034504901
2004-07-09,129,55.90236138075128,0.5801399890416565,0.6549247130600917
2004-07-12,130,55.99695815072521,0.5873257289624982,0.6540196540764207
2004-07-13,131,55.77405439505857,0.597031314324932,0.665820170398509
2004-07-14,132,55.70030051706559,0.6055531704994794,0.6752577292658957
2004-07-15,133,71.64681676740182,0.48693002565554117,0.5780547594813067
2004-07-16,134,75.75622495333879,0.46225218291000963,0.6497242925968376
2004-07-19,135,75.97203170895271,0.4684759388178356,0.625096832089159
2004-07-20,136,73.99993477399227,0.49206400973022013,0.5859557477990449
2004-07-21,137,71.67759682304245,0.5184317712456948,0.5070683761590393
2004-07-22,138,71.69151647012538,0.5262578057926557,0.5163864239710346
2004-07-23,139,76.99928927729921,0.49206913271984754,0.5516951427639836
2004-07-26,140,75.75588939634613,0.5098738936797926,0.5483322720084874
2004-07-27,141,75.7261416401069,0.5180464949197865,0.5570493861181134
2004-07-28,142,74.00001271908143,0.539682438737449,0.5857917008609054
2004-07-29,143,87.97805783759578,0.4366820806540017,0.7629920930427068
2004-07-30,144,87.97977801324994,0.44460493640277826,0.797250410399538
2004-08-02,145,89.27500451391182,0.44226186893720776,0.8136260301773581
2004-08-03,146,82.93721264550908,0.5004983123372295,0.826608163899123
2004-08-04,147,89.09363546456323,0.4595743217098156,0.8540761068655629
2004-08-05,148,82.93355522735064,0.516400355338487,0.8752634044166772
2004-08-06,149,87.50903582418604,0.4880235252048727,0.8501167726705349
2004-08-09,150,89.0748101137603,0.4835332530653945,0.8804187673738091
2004-08-10,151,93.007309090104,0.46025945166584126,0.9075301088588412
2004-08-11,152,93.02188831955849,0.4680802514320755,0.923468292773957
2004-08-12,153,92.70470185911721,0.47853411222922854,0.8370487788135313
2004-08-13,154,89.31677935004983,0.5133588940472236,0.8153356186038819
2004-08-16,155,92.95076300809633,0.49245426184050534,0.8509077078747509
2004-08-17,156,92.70510355618592,0.5023404479667785,0.836582535615975
2004-08-18,157,92.98225479888254,0.5080773428660116,0.8640844949763772
2004-08-19,158,93.04127661445148,0.5155454236948296,0.8630362706459324
2004-08-20,159,92.95946554411051,0.5241312258403927,0.8703762035288247
2004-08-23,160,92.94652943984556,0.532170401271067,0.8697523669875299
2004-08-24,161,92.99272886738574,0.5397402470842402,0.8943676458076575
2004-08-25,162,92.95420865855067,0.5479824709638835,0.906291670792817
2004-08-26,163,92.94561270267155,0.555987200772448,0.9123765508808691
2004-08-27,164,92.97686184136037,0.563675699671743,0.894929985122957
2004-08-30,165,87.0677310666578,0.6185100708995412,0.8584064354614512
2004-08-31,166,80.9913313200582,0.6746719736503318,0.9140870384635021
2004-09-01,167,93.0315438221796,0.5870512395065111,0.938429905588975
2004-09-02,168,92.96310216367328,0.5955309352089422,0.9522575284446649
2004-09-03,169,105.96244611228605,0.5002980467278886,0.8409175230852184
2004-09-06,170,92.96790497905046,0.6113658334995995,0.9506655944456537
2004-09-07,171,105.0108263451989,0.5237236004349294,0.857986510104638
2004-09-08,172,105.95786469590358,0.5241439309848922,0.8615803188055892
2004-09-09,173,110.99494269272668,0.4921036294228041,0.8954324954737395
2004-09-10,174,110.99645851237997,0.5000281070446034,0.8988556522270214
2004-09-13,175,110.99837703340167,0.5079493886237963,0.9096047084631917
2004-09-16,176,110.99923208652311,0.5158791104244198,0.9200311439672508
2004-09-17,177,92.72220205403693,0.6688714122695482,0.971534470782572
2004-09-20,178,116.1829444666121,0.49061155185228494,0.9222773894632414
2004-09-21,179,115.972028781125,0.5002219938005952,0.9244602952714951
2004-09-22,180,115.91766508047115,0.5085899596788004,0.9365605784119311
2004-09-23,181,116.12032824530587,0.5149180297991598,0.9369653551933288
2004-09-24,182,116.06450090966476,0.5232976118280575,0.9502573882373054
2004-09-27,183,110.99960764242854,0.5714316853775513,0.9642543952115226
2004-09-28,184,115.9623339081329,0.5399814769195801,0.9695181761213438
2004-09-29,185,130.0965461655035,0.4357416970991786,0.94180638349284
2004-09-30,186,122.98658106844388,0.5001064994567945,0.9577953906936216
2004-10-01,187,122.98649839927552,0.5080436634978134,0.9677113232477467
2004-10-04,188,122.98871075449304,0.515962613059579,0.9758943644399052
2004-10-05,189,115.7011007209777,0.5817372958652564,0.9882067661639815
2004-10-06,190,91.1141761326947,0.7848081259309945,0.9969996052613682
2004-10-07,191,141.0004533065362,0.3968217991544746,0.9912701809389668
2004-10-08,192,140.99247074944395,0.4048216607186988,0.9921573398385172
2004-10-11,193,122.98479223396345,0.5556762521114013,0.992445609551857
2004-10-12,194,141.02546944311587,0.42043278219749314,0.9964993805653066
2004-10-13,195,166.09841821190793,0.22937763323882598,0.999989377980986
2004-10-14,196,178.0576232942677,0.14239981512485952,0.9999710271467153
2004-10-15,197,115.02625395025727,0.6505852861090693,0.9858863152729099
2004-10-18,198,141.4994053408459,0.44841741792979445,0.9838602488555195
2004-10-19,199,142.67058966888027,0.4470588121517439,0.9897537034575721
2004-10-20,200,142.64244837479023,0.455218663692141,0.9921567518539315
2004-10-21,201,122.95355016637512,0.6194162685208323,0.9768434916300016
2004-10-22,202,141.93360463834185,0.47671742350522345,0.9716369955205312
