,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,cp_score_126,cp_rl_126,cp_score_21,cp_rl_21,rsi_7,rsi_14,rsi_21,k_14,k_21
2016,0.20706637,0.042386487,0.08205375,0.0696089,0.057153523,0.028655726,0.037087686,0.023034543,0.047113825,0.03594964,0.06284547,0.051586214,0.05383102,0.04257549,0.042444907,0.052386448,0.0642273
2017,0.34060273,0.021759149,0.031536944,0.039742347,0.03624171,0.03673922,0.048748724,0.053698108,0.021017611,0.032984722,0.0107018165,0.04104486,0.083519444,0.029382454,0.03773263,0.10896381,0.025583118
2018,0.18362099,0.04495289,0.038652748,0.03707967,0.05439766,0.08448445,0.046090424,0.06720577,0.0371039,0.016214529,0.029065566,0.055996567,0.033359937,0.065543935,0.09611407,0.031114638,0.07898078
2019,0.22960584,0.06159006,0.062893234,0.040116765,0.05423293,0.042161055,0.018013535,0.02045271,0.045338836,0.040954124,0.017722912,0.0366684,0.08080978,0.064621165,0.050466944,0.06764932,0.066703565
2020,0.06119977,0.07653825,0.078690566,0.03581341,0.041805435,0.06495253,0.032184053,0.049317855,0.05563045,0.13425533,0.070839584,0.064172596,0.02925888,0.042821586,0.039623488,0.060418695,0.0624765
