date,t,cp_location,cp_location_norm,cp_score
2018-04-19,183,77.98948117413974,0.5738279717260123,0.9999999999999991
2018-04-20,184,77.98522985624848,0.5793156838456367,0.9999999999999996
2018-04-21,185,58.97645084549722,0.6886532740683212,0.9999999999999982
2018-04-22,186,59.001091539341225,0.6939831063423977,0.9999999999999999
2018-04-23,187,58.984562262231584,0.6995379111353466,1.0
2018-04-24,188,58.99735975171351,0.7049324603731503,1.0
2018-04-25,189,58.99727335095827,0.7103974133827418,1.0
2018-04-26,190,77.9899007833134,0.6120770448999268,1.0
2018-04-27,191,59.327156043429106,0.7195237374676005,1.0
2018-04-28,192,58.99289548277707,0.726814778782639,1.0
2018-04-29,193,59.08162190876406,0.7317944157991034,1.0
2018-04-30,194,58.99809991541211,0.7377153010086769,1.0
2018-05-01,195,58.8103384295482,0.7442058009314305,1.0
2018-05-02,196,59.01730650760145,0.7485393087016313,1.0
2018-05-03,197,89.37545212201726,0.5881122834862444,1.0
2018-05-04,198,58.995216254460274,0.7595889822160641,1.0
2018-05-05,199,58.95526768132573,0.765271761304231,1.0
2018-05-06,200,59.006928257946754,0.7704539439456461,1.0
2018-05-07,201,77.914113454334,0.6726004729271367,1.0
2018-05-08,202,59.08250651568336,0.7809699097503642,1.0
2018-05-09,203,58.909860999870084,0.7873778087438793,1.0
2018-05-10,204,58.92993920170191,0.7927325726682954,1.0
2018-05-11,205,58.98736563699789,0.7978832478852574,1.0
2018-05-12,206,58.99582830785489,0.8033014846565307,1.0
2018-05-13,207,58.99858645450211,0.8087508936912453,1.0
2018-05-14,208,58.746057949194665,0.8155953117530346,1.0
2018-05-15,209,58.957391778179826,0.8199049629607659,1.0
2018-05-16,210,58.925662813486724,0.8255428261558102,1.0
2018-05-17,211,58.923865632910065,0.831017127689016,1.0
2018-05-18,212,58.99561340333321,0.8360895442440808,1.0
2018-05-19,213,59.013468364627705,0.8414564570238924,1.0
2018-05-20,214,58.995471010084174,0.8470192840979007,1.0
2018-05-21,215,58.991902644777575,0.852503264236188,1.0
2018-05-22,216,58.995512984066714,0.8579480164805097,1.0
2018-05-23,217,58.99542428221061,0.863412982064423,1.0
2018-05-24,218,61.96662686998377,0.8526413832241324,0.9999999999967425
2018-05-25,219,41.981709600373904,0.9673130622930388,1.0
2018-05-26,220,41.90005401406126,0.9732237485570423,1.0
2018-05-27,221,41.76216722749909,0.9794417091393491,1.0
2018-05-28,222,39.00987342049997,0.9999460468825139,1.0
2018-05-29,223,40.0,1.0,1.0
2018-05-30,224,77.99457705107648,0.7978438412509482,0.9999999999999554
2018-05-31,225,77.99711181971279,0.8032944709305312,0.9999999999998538
2018-06-01,226,90.60985614975431,0.7398368516406868,0.9999999999998606
2018-06-02,227,78.3166314829862,0.8124774235902393,0.9999999999999759
2018-06-03,228,77.99920875530327,0.8196764548890532,0.9999999999998378
2018-06-04,229,90.5949063022091,0.7563119874196225,0.9999999999999898
2018-06-05,230,77.9969935789182,0.8306175214266766,0.9999999999999729
2018-06-06,231,48.00022423373048,0.9999987746790684,0.9999999999999991
2018-06-07,232,77.99027031212826,0.841583222338097,0.999999999999996
2018-06-08,233,58.965183219175834,0.9510099277640666,0.999999999999998
2018-06-09,234,77.96480467660774,0.852651340564985,0.999999999999999
2018-06-10,235,58.91838812666082,0.9621946004007605,0.9999999999999999
2018-06-11,236,58.94513424592665,0.9675129276178871,0.9999999999999999
2018-06-12,237,54.000116028588145,0.9999993659639993,1.0
2018-06-13,238,58.92454402955881,0.9785544042100612,1.0
2018-06-14,239,58.87771269291931,0.9842747940277633,1.0
2018-06-15,240,90.14604023872815,0.8188740970561303,0.9999999999999972
2018-06-16,241,112.47542026630325,0.7023201078344085,0.9999999999999601
2018-06-17,242,115.40998087849579,0.6917487383688755,0.9999864363531674
2018-06-18,243,115.44877286253387,0.6970012411883395,0.9999826004061946
2018-06-19,244,115.4308795058237,0.7025634999681766,0.9999879366549672
2018-06-20,245,157.12325144781875,0.4802008117605533,0.9985931750224789
2018-06-21,246,193.97512580418237,0.28428893003179034,0.9999934909471832
2018-06-22,247,153.97900495928133,0.5083114483099381,0.9993820117354543
2018-06-23,248,153.98123797915582,0.5137637268898589,0.9989482924027513
2018-06-24,249,153.98437814473198,0.5192110483894428,0.99923555123957
2018-06-25,250,185.3247338638654,0.35341675484226565,0.9997540358446287
2018-06-26,251,153.98319924192356,0.530146452229926,0.999565381581855
2018-06-27,252,153.98559282085495,0.5355978534379511,0.9996363953945049
2018-06-28,253,153.98585827092563,0.5410608837654337,0.9997509312227717
2018-06-29,254,153.98473579592633,0.5465314983829163,0.9998210813128179
2018-06-30,255,153.992294344183,0.551954675714847,0.999251068544566
2018-07-01,256,153.99463001227087,0.557406393375569,0.99682704263074
2018-07-02,257,153.96134380182065,0.5630527661102697,0.9963649369417413
2018-07-03,258,153.98764868148686,0.5683735044727494,0.9967474218367742
2018-07-04,259,153.96753855843053,0.5739478767298878,0.9976643551746934
2018-07-05,260,193.99586778684306,0.3606783181046827,0.9999966964441555
2018-07-06,261,170.7386751705383,0.49323128322110216,0.9362040568171586
2018-07-07,262,193.78765358667175,0.37274506236791394,0.9999884167587924
2018-07-08,263,115.0654005038751,0.808385789596311,0.9989220549001879
2018-07-09,264,153.98390021619545,0.601180873135544,0.9877305565060454
2018-07-10,265,153.98544805637044,0.6066368958668281,0.990561318739964
2018-07-11,266,153.98861826016716,0.6120840532231303,0.9901953287493012
2018-07-12,267,114.7576007574631,0.8319256789209668,0.9996451089306165
