date,t,cp_location,cp_location_norm,cp_score
2018-01-08,183,1.4383902538433685e-306,1.0,nan
2018-01-09,184,89.01136054864162,0.5190636035593355,0.6627040092247444
2018-01-10,185,99.23054188307037,0.4686855634804898,0.621118002141984
2018-01-11,186,99.00888004481118,0.47536131123054,0.6110171523869397
2018-01-12,187,97.00657885466127,0.49176732866305317,0.6784994916311387
2018-01-13,188,98.00823435775473,0.49175828219806156,0.6321378224168643
2018-01-14,189,98.00581412861244,0.497235988368238,0.6215810782991351
2018-01-15,190,98.00773388409534,0.5026899787754353,0.6115166477079906
2018-01-16,191,98.00672652117204,0.5081599643651801,0.6057134947242685
2018-01-17,192,104.98479102355483,0.47549294522647634,0.5979824433277452
2018-01-18,193,101.99240128452269,0.4973092825982367,0.5986086631188805
2018-01-19,194,101.98984493738467,0.5027877325825975,0.5989329123226879
2018-01-20,195,101.99153480435261,0.5082429792111879,0.6041210779655617
2018-01-21,196,101.99394722442403,0.5136942774621638,0.6149076667832343
2018-01-22,197,101.99260185349466,0.5191661100901931,0.6285527543295921
2018-01-23,198,101.99458077951823,0.5246197771611025,0.64345190276594
2018-01-24,199,100.99036306443377,0.5355717865331489,0.6097653442402999
2018-01-25,200,109.68935467410546,0.49350079413057124,0.6080121489313792
2018-01-26,201,109.6638779901766,0.4991044918569585,0.6293041769783496
2018-01-27,202,109.7060481942027,0.5043385344579088,0.6444747144920231
2018-01-28,203,100.9926289787844,0.5574173279847847,0.6684120260691369
2018-01-29,204,75.99584776768168,0.6994762417066575,0.6424899951984724
2018-01-30,205,100.99466408288683,0.5683351689459736,0.7155837204532176
2018-01-31,206,124.06943742615984,0.4477079922067769,0.9982071099766485
2018-02-01,207,131.2236861728817,0.4140782176345262,0.999999999620359
2018-02-02,208,131.21808274816172,0.41957331831605615,0.9999999996948906
2018-02-03,209,131.22968446769863,0.42497440181585444,0.999999999749499
2018-02-04,210,147.19706213469118,0.3431854528158952,0.9999999999999984
2018-02-05,211,147.19178015187646,0.34867879698428167,0.9999999999999993
2018-02-06,212,147.1880219018959,0.35416381474373826,0.9999999999999996
2018-02-07,213,154.3846193388061,0.3203026265639011,0.9999999999999999
2018-02-08,214,131.49083124592886,0.4508697746124106,0.9999999999888701
2018-02-09,215,109.71442875547598,0.5753309904072351,0.8454877112379784
2018-02-10,216,118.942926901096,0.5303665196661421,0.9991407291560663
2018-02-11,217,131.62217788144414,0.46654547605768226,0.9999999999983977
2018-02-12,218,147.2010546022724,0.3868794830476918,1.0
2018-02-13,219,100.99566681487178,0.6448324217766569,0.8915149906364962
2018-02-14,220,134.3380852130083,0.4680978950108836,0.9999999999996
2018-02-15,221,131.6233600251147,0.48839693975347165,0.9999999999998803
2018-02-16,222,147.18640578560507,0.40881745472346953,1.0
2018-02-17,223,131.62214912916573,0.4993325184198594,0.9999999999999737
2018-02-18,224,131.61737292496838,0.5048230987706646,0.9999999999999886
2018-02-19,225,147.16390312469122,0.4253338627066054,1.0
2018-02-20,226,147.15968008363177,0.4308214203080231,1.0
2018-02-21,227,147.16139602311853,0.4362765244638332,1.0
2018-02-22,228,147.15337688454616,0.4417848257675073,1.0
2018-02-23,229,131.6233211117799,0.532112999389181,0.9999999999999997
2018-02-24,230,131.6161875061331,0.5376164617151198,0.9999999999999999
2018-02-25,231,124.03764731254631,0.5844937305325338,0.9999997545558936
2018-02-26,232,124.03596853174191,0.5899673850724485,0.9999998415362092
2018-02-27,233,131.6126451485672,0.5540292614832394,1.0
2018-02-28,234,131.63314293148932,0.5593817326148125,1.0
2018-03-01,235,147.11819258494816,0.4802284558199554,1.0
2018-03-02,236,131.62197329216443,0.5703717306439102,1.0
2018-03-03,237,147.10024566972754,0.49125548814356534,1.0
2018-03-04,238,147.11898988286418,0.496617541623693,1.0
2018-03-05,239,147.10432207831605,0.5021621744354314,1.0
2018-03-06,240,147.09532162476893,0.5076758381160168,1.0
2018-03-07,241,147.0878355271451,0.5131812266276224,1.0
2018-03-08,242,147.08714921461853,0.5186494578436146,1.0
2018-03-09,243,131.62038076566284,0.6086317990947385,1.0
2018-03-10,244,134.47611040316255,0.5984911999827183,1.0
2018-03-11,245,131.72889284170932,0.6189677986791841,1.0
2018-03-12,246,131.72005094519182,0.6244805959279136,1.0
2018-03-13,247,147.15438587817135,0.545604448753162,1.0
2018-03-14,248,134.38958544647832,0.6208219374509382,1.0
2018-03-15,249,147.13656758340449,0.5566307782327624,1.0
2018-03-16,250,147.1271478578758,0.5621467330170722,1.0
2018-03-17,251,147.2399815543183,0.5669946363152006,1.0
2018-03-18,252,134.56158433201847,0.6417399763277679,1.0
2018-03-19,253,147.21538391350566,0.5780580114016084,1.0
2018-03-20,254,147.2080802756215,0.5835624028654562,1.0
2018-03-21,255,147.1971495952832,0.5890866142334251,1.0
2018-03-22,256,147.18571312122862,0.594613589501483,1.0
2018-03-23,257,147.17266071320017,0.6001493950098351,1.0
2018-03-24,258,131.7330440779735,0.689983365694134,1.0
2018-03-25,259,134.66357982549124,0.679433990024638,1.0
2018-03-26,260,131.83452298759647,0.7003577978819865,1.0
2018-03-27,261,147.2626183240643,0.6215157468630366,1.0
2018-03-28,262,147.25071178290665,0.6270452908037888,1.0
2018-03-29,263,134.54486343680168,0.7019406369573679,1.0
2018-03-30,264,134.5266489685811,0.7075046504449121,1.0
2018-03-31,265,147.22227780930314,0.6435941103316768,1.0
2018-04-01,266,147.2081574170368,0.649135751819471,1.0
2018-04-02,267,147.19841761041397,0.654653455680798,1.0
2018-04-03,268,147.18131717387433,0.6602113815635282,1.0
