,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,cp_score_126,cp_rl_126,cp_score_21,cp_rl_21,rsi_7,rsi_14,rsi_21,k_14,k_21
2016,0.38210914,0.03455498,0.06795554,0.052319497,0.07062786,0.09522808,0.049477153,0.039020963,0.008661294,0.058443695,0.005650352,0.025996298,0.009459478,0.009370196,0.004225901,0.07548602,0.01140123
2017,0.34708062,0.025123814,0.0805499,0.06287597,0.023223273,0.12203103,0.017842377,0.014708597,0.019144583,0.010587412,0.009202364,0.06837363,0.018537141,0.013678171,0.005853814,0.09848637,0.062602974
2018,0.3329376,0.032201782,0.06459458,0.032431927,0.088923134,0.109967135,0.028050289,0.031656865,0.057774957,0.048268933,0.007728905,0.05317299,0.010826761,0.0095499735,0.007918066,0.04989858,0.03410448
2019,0.31095836,0.034379214,0.08388942,0.01191955,0.14692746,0.054052938,0.06272324,0.09816061,0.025117163,0.06673273,0.028133487,0.010369565,0.0061940067,0.02348665,0.020246731,0.00853614,0.008165255
2020,0.27022213,0.025243716,0.09530453,0.085803464,0.094315864,0.053011026,0.016705925,0.05197532,0.010654552,0.0707385,0.0061442135,0.06486835,0.019479869,0.051401503,0.02105688,0.027958635,0.03510073
