,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,cp_score_126,cp_rl_126,cp_score_21,cp_rl_21,rsi_7,rsi_14,rsi_21,k_14,k_21
2016,0.26541457,0.085400276,0.1036769,0.093857005,0.083934896,0.05915952,0.038419142,0.07169871,0.013428045,0.026319418,0.009757562,0.044242308,0.014838681,0.015532442,0.011183602,0.04230036,0.020842977
2017,0.40505528,0.041203853,0.029714338,0.0688248,0.03087676,0.0517585,0.028066961,0.022861347,0.021211032,0.08347162,0.05800667,0.031277332,0.0050435117,0.019123342,0.02256901,0.027114194,0.05383494
2018,0.30003104,0.049851026,0.08768174,0.06647687,0.091166966,0.06681498,0.018859282,0.055287044,0.009037695,0.048611775,0.006960973,0.026418649,0.005304316,0.02564975,0.028453175,0.048179653,0.06521607
2019,0.26896924,0.04653851,0.083644785,0.05995823,0.13002858,0.038745023,0.060885597,0.05708692,0.015586312,0.06322441,0.017240005,0.031019153,0.03202125,0.02943189,0.014147126,0.037728857,0.013743741
2020,0.109315895,0.1740398,0.031237395,0.037691314,0.15533748,0.13040633,0.012581025,0.064670354,0.026320025,0.049536735,0.03656232,0.022343347,0.035193507,0.022262355,0.033124916,0.045876805,0.013515335
